    0.4500000000000000E+04    0.1400000000000000E+06    0.9115046372055143E-01    0.2436015704717697E-01    0.8947921519318031E+07    0.1094418371957803E+05    0.1379061416680679E+04
    0.3500000000000000E+04    0.1400000000000000E+06    0.1291290012602091E+00    0.2684111321914334E-01    0.5686695257371702E+07    0.1011456835144611E+05    0.1126273151412975E+04
    0.2500000000000000E+04    0.1400000000000000E+06    0.1937536353495159E+00    0.2876726381195268E-01    0.3010187502621280E+07    0.9236940907102224E+04    0.9428671414073837E+03
    0.1500000000000000E+04    0.1400000000000000E+06    0.3238549421469460E+00    0.2885030943777587E-01    0.1645888559425378E+07    0.8547506496576301E+04    0.7511625778705757E+03
    0.5000000000000000E+03    0.1400000000000000E+06    0.9715656535998515E+00    0.2885033400000048E-01    0.5066882935978613E+06    0.7315929359639065E+04    0.4469196122017959E+03
    0.4500000000000000E+04    0.1450000000000000E+06    0.9445826977354412E-01    0.2437368650979512E-01    0.8936730065630816E+07    0.1092972281742290E+05    0.1378565109152893E+04
    0.3500000000000000E+04    0.1450000000000000E+06    0.1338685000579927E+00    0.2686675176762916E-01    0.5669131968766667E+07    0.1009868530417676E+05    0.1125816756496927E+04
    0.2500000000000000E+04    0.1450000000000000E+06    0.2006834018916225E+00    0.2876869646689453E-01    0.3009311091314300E+07    0.9226448262747053E+04    0.9430093920712045E+03
    0.1500000000000000E+04    0.1450000000000000E+06    0.3354211950475114E+00    0.2885030986497655E-01    0.1645888299378553E+07    0.8537393184894268E+04    0.7511628539139725E+03
    0.5000000000000000E+03    0.1450000000000000E+06    0.1006264426942703E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7305816229856480E+04    0.4469196122017992E+03
    0.4500000000000000E+04    0.1500000000000000E+06    0.9776865417286584E-01    0.2438695713892255E-01    0.8925789107858354E+07    0.1091572991396870E+05    0.1378070438232449E+04
    0.3500000000000000E+04    0.1500000000000000E+06    0.1386114410716140E+00    0.2689134888753338E-01    0.5652311101850319E+07    0.1008339256165875E+05    0.1125382937695778E+04
    0.2500000000000000E+04    0.1500000000000000E+06    0.2076133391964751E+00    0.2877005727498634E-01    0.3008478711383561E+07    0.9216317572912412E+04    0.9431454410921599E+03
    0.1500000000000000E+04    0.1500000000000000E+06    0.3469874480315207E+00    0.2885031027063512E-01    0.1645888052444904E+07    0.8527622767167388E+04    0.7511631160394918E+03
    0.5000000000000000E+03    0.1500000000000000E+06    0.1040963200285555E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7296045984856547E+04    0.4469196122017951E+03
    0.4500000000000000E+04    0.1550000000000000E+06    0.1010815678607102E+00    0.2439998214094504E-01    0.8915084181114381E+07    0.1090217462673655E+05    0.1377577991432361E+04
    0.3500000000000000E+04    0.1550000000000000E+06    0.1433576656637753E+00    0.2691497557858604E-01    0.5636180569914174E+07    0.1006865003957134E+05    0.1124969989662116E+04
    0.2500000000000000E+04    0.1550000000000000E+06    0.2145434387941172E+00    0.2877135205328542E-01    0.3007686792799875E+07    0.9206524800763669E+04    0.9432757391048743E+03
    0.1500000000000000E+04    0.1550000000000000E+06    0.3585537010948347E+00    0.2885031065650327E-01    0.1645887817558147E+07    0.8518172752147870E+04    0.7511633653787203E+03
    0.5000000000000000E+03    0.1550000000000000E+06    0.1075661973628407E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7286596134137329E+04    0.4469196122017852E+03
    0.4500000000000000E+04    0.1600000000000000E+06    0.1043969638910501E+00    0.2441277356528051E-01    0.8904602198836815E+07    0.1088902947385619E+05    0.1377088260983349E+04
    0.3500000000000000E+04    0.1600000000000000E+06    0.1481070270304434E+00    0.2693769611778430E-01    0.5620693329298136E+07    0.1005442152217370E+05    0.1124576381618435E+04
    0.2500000000000000E+04    0.1600000000000000E+06    0.2214736928924602E+00    0.2877258597978158E-01    0.3006932158204353E+07    0.9197048222273952E+04    0.9434006914885667E+03
    0.1500000000000000E+04    0.1600000000000000E+06    0.3701199542336455E+00    0.2885031102413952E-01    0.1645887593769566E+07    0.8509022791379517E+04    0.7511636029385077E+03
    0.5000000000000000E+03    0.1600000000000000E+06    0.1110360746971259E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7277446329906245E+04    0.4469196122017906E+03
    0.4500000000000000E+04    0.1650000000000000E+06    0.1077147972717742E+00    0.2442534244388010E-01    0.8894331276780287E+07    0.1087626951502202E+05    0.1376601658240094E+04
    0.3500000000000000E+04    0.1650000000000000E+06    0.1528593889999056E+00    0.2695956886617968E-01    0.5605806763140824E+07    0.1004067418484164E+05    0.1124200734928148E+04
    0.2500000000000000E+04    0.1650000000000000E+06    0.2284040943036788E+00    0.2877376368095307E-01    0.3006211969055185E+07    0.9187868139064663E+04    0.9435206641049330E+03
    0.1500000000000000E+04    0.1650000000000000E+06    0.3816862074444405E+00    0.2885031137493582E-01    0.1645887380231853E+07    0.8500154415357238E+04    0.7511638296180857E+03
    0.5000000000000000E+03    0.1650000000000000E+06    0.1145059520314111E+01    0.2885033400000048E-01    0.5066882935978614E+06    0.7268578103250883E+04    0.4469196122017844E+03
    0.4500000000000000E+04    0.1700000000000000E+06    0.1110350248237804E+00    0.2443769890984359E-01    0.8884260584471848E+07    0.1086387204638326E+05    0.1376118525732201E+04
    0.3500000000000000E+04    0.1700000000000000E+06    0.1576146249842260E+00    0.2698064695937925E-01    0.5591482155301229E+07    0.1002737818766276E+05    0.1123841804110571E+04
    0.2500000000000000E+04    0.1700000000000000E+06    0.2353346363805745E+00    0.2877488930509020E-01    0.3005523680536277E+07    0.9178966634438675E+04    0.9436359881650018E+03
    0.1500000000000000E+04    0.1700000000000000E+06    0.3932524607239715E+00    0.2885031171013974E-01    0.1645887176185584E+07    0.8491550809084889E+04    0.7511640462234044E+03
    0.5000000000000000E+03    0.1700000000000000E+06    0.1179758293656963E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7259974639706304E+04    0.4469196122017877E+03
    0.4500000000000000E+04    0.1750000000000000E+06    0.1143576050546949E+00    0.2444985229882758E-01    0.8874380219139395E+07    0.1085181633992773E+05    0.1375639147283743E+04
    0.3500000000000000E+04    0.1750000000000000E+06    0.1623726170600976E+00    0.2700097890119236E-01    0.5577684239189666E+07    0.1001450632780734E+05    0.1123498460687972E+04
    0.2500000000000000E+04    0.1750000000000000E+06    0.2422653129613039E+00    0.2877596658404282E-01    0.3004865003591157E+07    0.9170327365041661E+04    0.9437469643780621E+03
    0.1500000000000000E+04    0.1750000000000000E+06    0.4048187140692270E+00    0.2885031203087316E-01    0.1645886980947836E+07    0.8483196620175901E+04    0.7511642534792328E+03
    0.5000000000000000E+03    0.1750000000000000E+06    0.1214457066999814E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7251620587363637E+04    0.4469196122017925E+03
    0.4500000000000000E+04    0.1800000000000000E+06    0.1176824980452681E+00    0.2446181123618753E-01    0.8864681098147608E+07    0.1084008341979257E+05    0.1375163756544300E+04
    0.3500000000000000E+04    0.1800000000000000E+06    0.1671332551600849E+00    0.2702060907618318E-01    0.5564380809162160E+07    0.1000203374079467E+05    0.1123169679377392E+04
    0.2500000000000000E+04    0.1800000000000000E+06    0.2491961183211676E+00    0.2877699888549192E-01    0.3004233872788463E+07    0.9161935382088508E+04    0.9438538665051302E+03
    0.1500000000000000E+04    0.1800000000000000E+06    0.4163849674774099E+00    0.2885031233814815E-01    0.1645886793902556E+07    0.8475077793993632E+04    0.7511644520394117E+03
    0.5000000000000000E+03    0.1800000000000000E+06    0.1249155840342666E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7243501892017162E+04    0.4469196122017906E+03
    0.4500000000000000E+04    0.1850000000000000E+06    0.1210096653468136E+00    0.2447358371222180E-01    0.8855154866768351E+07    0.1082865586939441E+05    0.1374692544205795E+04
    0.3500000000000000E+04    0.1850000000000000E+06    0.1718964363584619E+00    0.2703957819398671E-01    0.5551542384430610E+07    0.9989937642655559E+04    0.1122854526232060E+04
    0.2500000000000000E+04    0.1850000000000000E+06    0.2561270471303866E+00    0.2877798925741739E-01    0.3003628418989034E+07    0.9153776977261590E+04    0.9439569444156149E+03
    0.1500000000000000E+04    0.1850000000000000E+06    0.4279512209459154E+00    0.2885031263288032E-01    0.1645886614492372E+07    0.8467181431384459E+04    0.7511646424954937E+03
    0.5000000000000000E+03    0.1850000000000000E+06    0.1283854613685518E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7235605654903133E+04    0.4469196122017845E+03
    0.4500000000000000E+04    0.1900000000000000E+06    0.1243390698883043E+00    0.2448517714743711E-01    0.8845793818728890E+07    0.1081751766441895E+05    0.1374225664125848E+04
    0.3500000000000000E+04    0.1900000000000000E+06    0.1766620642384594E+00    0.2705792367593838E-01    0.5539141917264900E+07    0.9978197106475001E+04    0.1122552148414612E+04
    0.2500000000000000E+04    0.1900000000000000E+06    0.2630580944169820E+00    0.2877894046610303E-01    0.3003046945988987E+07    0.9145839549306958E+04    0.9440564267280703E+03
    0.1500000000000000E+04    0.1900000000000000E+06    0.4395174744723142E+00    0.2885031291590044E-01    0.1645886442211594E+07    0.8459495665387092E+04    0.7511648253841688E+03
    0.5000000000000000E+03    0.1900000000000000E+06    0.1318553387028370E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7227920009413980E+04    0.4469196122017904E+03
    0.4500000000000000E+04    0.1950000000000000E+06    0.1276706758919563E+00    0.2449659844940138E-01    0.8836590827464813E+07    0.1080665402761655E+05    0.1373763238541345E+04
    0.3500000000000000E+04    0.1950000000000000E+06    0.1814300483298528E+00    0.2707567999271939E-01    0.5527154538719380E+07    0.9966792867976061E+04    0.1122261765341648E+04
    0.2500000000000000E+04    0.1950000000000000E+06    0.2699892555340236E+00    0.2877985502876019E-01    0.3002487910472782E+07    0.9138111488081471E+04    0.9441525231002435E+03
    0.1500000000000000E+04    0.1950000000000000E+06    0.4510837280543348E+00    0.2885031318796416E-01    0.1645886276600216E+07    0.8452009553959526E+04    0.7511650011936362E+03
    0.5000000000000000E+03    0.1950000000000000E+06    0.1353252160371222E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7220434013829468E+04    0.4469196122017861E+03
    0.4500000000000000E+04    0.2000000000000000E+06    0.1310044487962949E+00    0.2450785406246866E-01    0.8827539286386551E+07    0.1079605130207288E+05    0.1373305362517990E+04
    0.3500000000000000E+04    0.2000000000000000E+06    0.1862003036075592E+00    0.2709287896023248E-01    0.5515557336286066E+07    0.9955707155746766E+04    0.1121982660986832E+04
    0.2500000000000000E+04    0.2000000000000000E+06    0.2769205261429036E+00    0.2878073524292347E-01    0.3001949904733327E+07    0.9130582073364882E+04    0.9442454283634980E+03
    0.1500000000000000E+04    0.2000000000000000E+06    0.4626499816898519E+00    0.2885031344976067E-01    0.1645886117238737E+07    0.8444712986289553E+04    0.7511651703691932E+03
    0.5000000000000000E+03    0.2000000000000000E+06    0.1387950933714073E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7213137557630818E+04    0.4469196122017833E+03
    0.4500000000000000E+04    0.2050000000000000E+06    0.1343403551858465E+00    0.2451895001143635E-01    0.8818633056772009E+07    0.1078569684020285E+05    0.1372852107758106E+04
    0.3500000000000000E+04    0.2050000000000000E+06    0.1909727500433409E+00    0.2710954999971734E-01    0.5504329158822178E+07    0.9944923542468130E+04    0.1121714177166362E+04
    0.2500000000000000E+04    0.2050000000000000E+06    0.2838519021360382E+00    0.2878158320540277E-01    0.3001431641733024E+07    0.9123241386343092E+04    0.9443353152285540E+03
    0.1500000000000000E+04    0.2050000000000000E+06    0.4742162353768709E+00    0.2885031370191987E-01    0.1645885963743696E+07    0.8437596600675692E+04    0.7511653333177426E+03
    0.5000000000000000E+03    0.2050000000000000E+06    0.1422649707056925E+01    0.2885033400000047E-01    0.5066882935978614E+06    0.7206021279384789E+04    0.4469196122017851E+03
    0.4500000000000000E+04    0.2100000000000000E+06    0.1376783627267147E+00    0.2452989194001420E-01    0.8809866422140826E+07    0.1077557890618231E+05    0.1372403525867457E+04
    0.3500000000000000E+04    0.2100000000000000E+06    0.1957473122038956E+00    0.2712572036713488E-01    0.5493450444867394E+07    0.9934426814112536E+04    0.1121455707661937E+04
    0.2500000000000000E+04    0.2100000000000000E+06    0.2907833796954868E+00    0.2878240084198133E-01    0.3000931942104774E+07    0.9116080231645938E+04    0.9444223501861010E+03
    0.1500000000000000E+04    0.2100000000000000E+06    0.4857824891135187E+00    0.2885031394501893E-01    0.1645885815763778E+07    0.8430651712305085E+04    0.7511654904121829E+03
    0.5000000000000000E+03    0.2100000000000000E+06    0.1457348480399777E+01    0.2885033400000047E-01    0.5066882935978614E+06    0.7199076494524253E+04    0.4469196122017823E+03
    0.4500000000000000E+04    0.2150000000000000E+06    0.1410184401074035E+00    0.2454068514483856E-01    0.8801234048161322E+07    0.1076568658991078E+05    0.1371959651164012E+04
    0.3500000000000000E+04    0.2150000000000000E+06    0.2005239188895965E+00    0.2714141535604640E-01    0.5482903071093039E+07    0.9924202854579062E+04    0.1121206693059859E+04
    0.2500000000000000E+04    0.2150000000000000E+06    0.2977149552147775E+00    0.2878318991974468E-01    0.3000449722848402E+07    0.9109090068810112E+04    0.9445066846181746E+03
    0.1500000000000000E+04    0.2150000000000000E+06    0.4973487428980334E+00    0.2885031417958773E-01    0.1645885672976434E+07    0.8423870249530632E+04    0.7511656419949145E+03
    0.5000000000000000E+03    0.2150000000000000E+06    0.1492047253742629E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7192295131627732E+04    0.4469196122017862E+03
    0.4500000000000000E+04    0.2200000000000000E+06    0.1443605569843295E+00    0.2455133460564585E-01    0.8792730947299670E+07    0.1075600973090659E+05    0.1371520503097526E+04
    0.3500000000000000E+04    0.2200000000000000E+06    0.2053025028089643E+00    0.2715665847755386E-01    0.5472670218139895E+07    0.9914238543638206E+04    0.1120966616204529E+04
    0.2500000000000000E+04    0.2200000000000000E+06    0.3046466252959680E+00    0.2878395206483670E-01    0.2999983987432813E+07    0.9102262951575998E+04    0.9445884587415865E+03
    0.1500000000000000E+04    0.2200000000000000E+06    0.5089149967287541E+00    0.2885031440611372E-01    0.1645885535084923E+07    0.8417244697474698E+04    0.7511657883808210E+03
    0.5000000000000000E+03    0.2200000000000000E+06    0.1526746027085481E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7185669676025154E+04    0.4469196122017894E+03
    0.4500000000000000E+04    0.2250000000000000E+06    0.1477046839315415E+00    0.2456184501212253E-01    0.8784352447549520E+07    0.1074653885078893E+05    0.1371086088338110E+04
    0.3500000000000000E+04    0.2250000000000000E+06    0.2100830002846444E+00    0.2717147162032297E-01    0.5462736251525010E+07    0.9904521666392118E+04    0.1120734998182440E+04
    0.2500000000000000E+04    0.2250000000000000E+06    0.3115783867331415E+00    0.2878468877659513E-01    0.2999533817115548E+07    0.9095591474071565E+04    0.9446678026529364E+03
    0.1500000000000000E+04    0.2250000000000000E+06    0.5204812506041145E+00    0.2885031462504626E-01    0.1645885401815715E+07    0.8410768047971163E+04    0.7511659298602282E+03
    0.5000000000000000E+03    0.2250000000000000E+06    0.1561444800428333E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7179193119741737E+04    0.4469196122017843E+03
    0.4500000000000000E+04    0.2300000000000000E+06    0.1510507923942236E+00    0.2457222078786832E-01    0.8776094164685801E+07    0.1073726509320886E+05    0.1370656402582555E+04
    0.3500000000000000E+04    0.2300000000000000E+06    0.2148653509872376E+00    0.2718587519325785E-01    0.5453086615649196E+07    0.9895040832731573E+04    0.1120511394763669E+04
    0.2500000000000000E+04    0.2300000000000000E+06    0.3185102364975472E+00    0.2878540143999192E-01    0.2999098363304307E+07    0.9089068722949671E+04    0.9447448372568243E+03
    0.1500000000000000E+04    0.2300000000000000E+06    0.5320475045226346E+00    0.2885031483680035E-01    0.1645885272916206E+07    0.8404433755009819E+04    0.7511660667012766E+03
    0.5000000000000000E+03    0.2300000000000000E+06    0.1596143573771184E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7172858916943957E+04    0.4469196122017850E+03
    0.4500000000000000E+04    0.2350000000000000E+06    0.1543988546456090E+00    0.2458246611184351E-01    0.8767951977573151E+07    0.1072818017026389E+05    0.1370231432117893E+04
    0.3500000000000000E+04    0.2350000000000000E+06    0.2196494976938261E+00    0.2719988825301993E-01    0.5443707739228405E+07    0.9885785405499066E+04    0.1120295393241008E+04
    0.2500000000000000E+04    0.2350000000000000E+06    0.3254421717241867E+00    0.2878609133661332E-01    0.2998676840815815E+07    0.9082688234706045E+04    0.9448196750907713E+03
    0.1500000000000000E+04    0.2350000000000000E+06    0.5436137584829144E+00    0.2885031504175985E-01    0.1645885148152707E+07    0.8398235694972847E+04    0.7511661991520003E+03
    0.5000000000000000E+03    0.2350000000000000E+06    0.1630842347114036E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7166660944177467E+04    0.4469196122017880E+03
    0.4500000000000000E+04    0.2400000000000000E+06    0.1577488437469815E+00    0.2459258493761635E-01    0.8759922006130824E+07    0.1071927631457339E+05    0.1369811155178082E+04
    0.3500000000000000E+04    0.2400000000000000E+06    0.2244353860684486E+00    0.2721352861826854E-01    0.5434586950716044E+07    0.9876745436257046E+04    0.1120086609615216E+04
    0.2500000000000000E+04    0.2400000000000000E+06    0.3323741896996802E+00    0.2878675965437836E-01    0.2998268521909989E+07    0.9076443957519536E+04    0.9448924210614937E+03
    0.1500000000000000E+04    0.2400000000000000E+06    0.5551800124836280E+00    0.2885031524028056E-01    0.1645885027308659E+07    0.8392168131057941E+04    0.7511663274422303E+03
    0.5000000000000000E+03    0.2400000000000000E+06    0.1665541120456888E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7160593464791436E+04    0.4469196122017861E+03
    0.4500000000000000E+04    0.2450000000000000E+06    0.1611007335104703E+00    0.2460258101068070E-01    0.8752000591615492E+07    0.1071054623631163E+05    0.1369395543121845E+04
    0.3500000000000000E+04    0.2450000000000000E+06    0.2292229644621348E+00    0.2722681297223594E-01    0.5425712402487302E+07    0.9867911607719190E+04    0.1119884686081595E+04
    0.2500000000000000E+04    0.2450000000000000E+06    0.3393062878512639E+00    0.2878740749616319E-01    0.2997872730996201E+07    0.9070330217051964E+04    0.9449631731029740E+03
    0.1500000000000000E+04    0.2450000000000000E+06    0.5667462665235182E+00    0.2885031543269267E-01    0.1645884910183053E+07    0.8386225681369977E+04    0.7511664517853147E+03
    0.5000000000000000E+03    0.2450000000000000E+06    0.1700239893799740E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7154651097031342E+04    0.4469196122017892E+03
    0.4500000000000000E+04    0.2500000000000000E+06    0.1644544984643887E+00    0.2461245788407578E-01    0.8744184278932627E+07    0.1070198308459476E+05    0.1368984561456790E+04
    0.3500000000000000E+04    0.2500000000000000E+06    0.2340121837304082E+00    0.2723975695502677E-01    0.5417073002728324E+07    0.9859275182035364E+04    0.1119689288781167E+04
    0.2500000000000000E+04    0.2500000000000000E+06    0.3462384637367940E+00    0.2878803588747433E-01    0.2997488839923935E+07    0.9064341685724696E+04    0.9450320227659701E+03
    0.1500000000000000E+04    0.2500000000000000E+06    0.5783125206013916E+00    0.2885031561930316E-01    0.1645884796589020E+07    0.8380403290236449E+04    0.7511665723796264E+03
    0.5000000000000000E+03    0.2500000000000000E+06    0.1734938667142592E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7148828785355392E+04    0.4469196122017869E+03
    0.4500000000000000E+04    0.2550000000000000E+06    0.1678101138208835E+00    0.2462221893250777E-01    0.8736469800728707E+07    0.1069358041270266E+05    0.1368578170730451E+04
    0.3500000000000000E+04    0.2550000000000000E+06    0.2388029970664293E+00    0.2725237524684370E-01    0.5408658354118008E+07    0.9850827954233222E+04    0.1119500105783834E+04
    0.2500000000000000E+04    0.2550000000000000E+06    0.3531707150356461E+00    0.2878864578329200E-01    0.2997116263783075E+07    0.9058473355056569E+04    0.9450990557475251E+03
    0.1500000000000000E+04    0.2550000000000000E+06    0.5898787747161144E+00    0.2885031580039785E-01    0.1645884686352581E+07    0.8374696202363561E+04    0.7511666894098228E+03
    0.5000000000000000E+03    0.2550000000000000E+06    0.1769637440485444E+01    0.2885033400000048E-01    0.5066882935978613E+06    0.7143121774591493E+04    0.4469196122017874E+03
    0.4500000000000000E+04    0.2600000000000000E+06    0.1711675554456983E+00    0.2463186736514583E-01    0.8728854063051024E+07    0.1068533214668687E+05    0.1368176327306388E+04
    0.3500000000000000E+04    0.2600000000000000E+06    0.2435953598481678E+00    0.2726468164318022E-01    0.5400458698513024E+07    0.9842562210214124E+04    0.1119316845275354E+04
    0.2500000000000000E+04    0.2600000000000000E+06    0.3601030395404143E+00    0.2878923807418794E-01    0.2996754457149894E+07    0.9052720510704396E+04    0.9451643523675896E+03
    0.1500000000000000E+04    0.2600000000000000E+06    0.6014450288666078E+00    0.2885031597624324E-01    0.1645884579311525E+07    0.8369099939501950E+04    0.7511668030480377E+03
