-4.000000E-04    9.987200E-01
-2.500000E-04    9.991420E-01
-1.000000E-04    9.996340E-01
5.000000E-05    1.000190E+00
2.000000E-04    1.000830E+00
3.500000E-04    1.001520E+00
5.000000E-04    1.002290E+00
6.500000E-04    1.003130E+00
8.000000E-04    1.004040E+00
9.500000E-04    1.005010E+00
1.100000E-03    1.006060E+00
1.250000E-03    1.007170E+00
1.400000E-03    1.008360E+00
1.550000E-03    1.009610E+00
1.700000E-03    1.010920E+00
1.850000E-03    1.012310E+00
2.000000E-03    1.013770E+00
2.150000E-03    1.015290E+00
2.300000E-03    1.016880E+00
2.450000E-03    1.018540E+00
2.600000E-03    1.020270E+00
2.750000E-03    1.022070E+00
2.900000E-03    1.023930E+00
3.050000E-03    1.025860E+00
3.200000E-03    1.027860E+00
3.350000E-03    1.029920E+00
3.500000E-03    1.032050E+00
3.650000E-03    1.034250E+00
3.800000E-03    1.036520E+00
3.950000E-03    1.038850E+00
4.100000E-03    1.041250E+00
4.250000E-03    1.043720E+00
4.400000E-03    1.046250E+00
4.550000E-03    1.048850E+00
4.700000E-03    1.051520E+00
4.850000E-03    1.054250E+00
5.000000E-03    1.057050E+00
5.150000E-03    1.059920E+00
5.300000E-03    1.062850E+00
5.450000E-03    1.065850E+00
5.600000E-03    1.068910E+00
5.750000E-03    1.072040E+00
5.900000E-03    1.075240E+00
6.050000E-03    1.078500E+00
6.200000E-03    1.081820E+00
6.350000E-03    1.085210E+00
6.500000E-03    1.088670E+00
6.650000E-03    1.092190E+00
6.800000E-03    1.095780E+00
6.950000E-03    1.099430E+00
7.100000E-03    1.103150E+00
7.250000E-03    1.106930E+00
7.400000E-03    1.110770E+00
7.550000E-03    1.114680E+00
7.700000E-03    1.118660E+00
7.850000E-03    1.122700E+00
8.000000E-03    1.126800E+00
8.150000E-03    1.130970E+00
8.300000E-03    1.135200E+00
8.450000E-03    1.139500E+00
8.600000E-03    1.143860E+00
8.750000E-03    1.148280E+00
8.900000E-03    1.152770E+00
9.050000E-03    1.157320E+00
9.200000E-03    1.161930E+00
9.350000E-03    1.166610E+00
9.500000E-03    1.171350E+00
9.650000E-03    1.176160E+00
9.800000E-03    1.181030E+00
9.950000E-03    1.185960E+00
1.010000E-02    1.190950E+00
1.025000E-02    1.196010E+00
1.040000E-02    1.201130E+00
1.055000E-02    1.206310E+00
1.070000E-02    1.211550E+00
1.085000E-02    1.216860E+00
1.100000E-02    1.222230E+00
1.115000E-02    1.227660E+00
1.130000E-02    1.233150E+00
1.145000E-02    1.238710E+00
1.160000E-02    1.244320E+00
1.175000E-02    1.250000E+00
1.190000E-02    1.255740E+00
1.205000E-02    1.261550E+00
1.220000E-02    1.267410E+00
1.235000E-02    1.273340E+00
1.250000E-02    1.279320E+00
1.265000E-02    1.285370E+00
1.280000E-02    1.291480E+00
1.295000E-02    1.297650E+00
1.310000E-02    1.303880E+00
1.325000E-02    1.310170E+00
1.340000E-02    1.316520E+00
1.355000E-02    1.322940E+00
1.370000E-02    1.329410E+00
1.385000E-02    1.335950E+00
1.400000E-02    1.342540E+00
1.415000E-02    1.349200E+00
1.430000E-02    1.355910E+00
1.445000E-02    1.362690E+00
1.460000E-02    1.369520E+00
1.475000E-02    1.376420E+00
1.490000E-02    1.383370E+00
1.505000E-02    1.390390E+00
1.520000E-02    1.397460E+00
1.535000E-02    1.404590E+00
1.550000E-02    1.411790E+00
