x positions (m)	Enthalpy values (J/kg)	Velocity values (m/s)	Density values (kg/m^3)	Pressure (Pa)	Temperature (K)	Mach number values
0.01445	5407797.690603416	1896.7066387608088	1.0766146673457344	1189937.5938691704	3676.344024139284	1.6515380836813323
0.01445	5400721.122654703	1900.433952921477	1.0706472106565357	1182178.0298321692	3673.210677177977	1.6557023836947593
0.0146	5393644.5547059905	1904.153971010269	1.0647056868469233	1174460.6236597484	3670.0786965761763	1.6598650239087718
0.01475	5386567.986757277	1907.8667357055117	1.0587899815893353	1166785.1049111062	3666.9480955601834	1.6640261370476783
0.0149	5379491.418808564	1911.5722892710676	1.0529000052847108	1159151.3588427342	3663.8187725772764	1.668185785060881
0.0149	5372414.850859851	1915.270673561953	1.0470358431699691	1151559.25406593	3660.6908363067514	1.6723437775664027
0.01505	5365338.282911137	1918.9619300298493	1.0411972531210973	1144008.5579752596	3657.5641836504783	1.6765004548652016
0.0152	5358261.714962424	1922.6460997285253	1.0353842886158033	1136499.1571777007	3654.4388511930324	1.6806556184574484
0.01535	5351185.147013711	1926.3232233191645	1.0295968266757294	1129030.8414813366	3651.314775717021	1.6848095364214848
0.01535	5344108.579064998	1929.9933410756012	1.023834898980858	1121603.4846415445	3648.1919638745735	1.6889620203633444
0.0155	5337032.011116284	1933.656492889466	1.0180983321088952	1114216.9853351137	3645.0704352394728	1.6931130394798257
0.01565	5329955.443167571	1937.3127182752442	1.0123871897933971	1106871.0776837468	3641.950117105037	1.6972628284322122
0.01565	5322878.875218858	1940.9620563752505	1.0067012893181362	1099565.6095725012	3638.8310083947144	1.7014113676997387
0.0158	5315802.307270145	1944.6045459645177	1.0010406612559908	1092300.5529412415	3635.7130978798887	1.7055585742506267
0.01595	5308725.739321431	1948.240225455602	0.9954051659701072	1085075.4835456724	3632.5963363126766	1.7097047100010336
0.0161	5301649.171372718	1951.8691329033106	0.9897948059140406	1077890.529491709	3629.480744967324	1.7138495057423675
0.0161	5294572.603424005	1955.4913060093484	0.9842095541379711	1070745.4310272925	3626.3663254171424	1.7179931339019798
0.01625	5287496.035475291	1959.1067821268894	0.9786492347818859	1063639.897257171	3623.252990865087	1.7221356485492028
0.0164	5280419.467526578	1962.7155982650672	0.9731138682593461	1056573.8874346619	3620.140721823858	1.726277136694449
0.01655	5273342.899577865	1966.3177910933998	0.9676033933683582	1049547.2472890757	3617.029572986015	1.7304173512480325
0.01655	5266266.3316291515	1969.9133969461334	0.962117685027003	1042559.791037298	3613.9194427738694	1.7345566617436485
0.0167	5259189.7636804385	1973.5024518265186	0.9566567661259374	1035611.3477719289	3610.810340094899	1.7386948853221351
0.01685	5252113.195731726	1977.0849914110183	0.9512205348092544	1028701.7648207609	3607.702234980361	1.7428320316378074
0.017	5245036.627783012	1980.6610510534442	0.9458089098044966	1021830.904298989	3604.5951034432082	1.7469682270784488
0.017	5237960.059834299	1984.2306657890258	0.9404218372935518	1014998.5199702781	3601.4889002002365	1.7511035954725118
0.01715	5230883.491885586	1987.7938703384177	0.9350592961214962	1008204.5974909714	3598.383662443676	1.7552378444757775
0.0173	5223806.923936872	1991.3506991116392	0.9297211564789142	1001448.829763303	3595.2792662063725	1.759371332272178
0.01745	5216730.355988159	1994.9011862119487	0.9244074312562184	994731.1691063026	3592.1757798999097	1.7635037440986279
0.01745	5209653.788039446	1998.4453654396625	0.919118007589023	988051.4392834889	3589.0731078134454	1.7676354424761174
0.0176	5202577.220090733	2001.9832702959063	0.9138528224546789	981409.411526781	3585.9712421341933	1.771766265655057
0.01775	5195500.65214202	2005.514933986311	0.9086118244498188	974804.9613410654	3582.870149117122	1.7758963715930303
0.0179	5188424.084193306	2009.040389424649	0.9033949485291769	968237.9563801673	3579.7698196228134	1.7800255338270148
0.0179	5181347.516244593	2012.5596692364109	0.8982021770379179	961708.2652142437	3576.670212800194	1.7841539694787736
0.01805	5174270.94829588	2016.072805762331	0.8930333566193593	955215.6478743923	3573.5712630883468	1.7882817423530128
0.0182	5167194.380347166	2019.5798310618536	0.8878884810823173	948759.9656180653	3570.47298205642	1.7924088404441307
0.01835	5160117.812398453	2023.080776916545	0.8827674859712115	942341.1369698758	3567.37531136621	1.7965350771847957
0.01835	5153041.24444974	2026.5756748334559	0.8776702859841028	935958.9309397464	3564.2782038843857	1.800660700296366
0.0185	5145964.676501026	2030.064556048429	0.8725968409930162	929613.1759520072	3561.181670481716	1.8047856866371499
0.01865	5138888.108552313	2033.547451529354	0.8675470707145981	923303.7802375661	3558.0856360487537	1.8089100878163984
0.0188	5131811.5406036	2037.0243919793786	0.862520883072885	917030.5267327521	3554.9900497483018	1.8130338508067012
0.0188	5124734.972654887	2040.4954078400629	0.857518309014241	910793.3025264727	3551.894909927262	1.81715696991432
0.01895	5117658.404706174	2043.9605292944898	0.8525391696378974	904591.9355011112	3548.8001628916604	1.8212795411831457
0.0191	5110581.836757461	2047.4197862703281	0.847583478224299	898426.2601399882	3545.705763089073	1.8254016148001955
0.01925	5103505.268808747	2050.873208442849	0.8426511290153511	892296.1505640283	3542.611691735639	1.829523120881964
0.01925	5096428.700860034	2054.3208252378913	0.8377420811692953	886201.454819595	3539.517870374515	1.8336441332462468
0.0194	5089352.132911321	2057.7626658347936	0.8328562151308346	880141.9148218568	3536.4242706475466	1.8377647970160778
0.01955	5082275.564962607	2061.1987591692714	0.8279935815824089	874117.4799611081	3533.3308746921193	1.8418848786994622
0.0197	5075198.997013894	2064.6291339362547	0.8231539971751745	868127.9948518537	3530.2376267035074	1.8460044741359964
0.01985	5068122.429065181	2068.0538185926875	0.8183374468760507	862173.24885282	3527.1444456251115	1.85012370894266
0.01985	5061045.861116468	2071.4728413602775	0.8135438988529718	856253.1910955608	3524.0513306952225	1.8542424884414979
0.02	5053969.293167755	2074.8862302282137	0.8087731855587379	850367.4900496078	3520.958185661506	1.8583610866847782
0.02015	5046892.725219041	2078.2940129558365	0.8040253545841038	844516.1520966936	3517.8650126026346	1.8624791301960057
0.0203	5039816.157270328	2081.6962170752727	0.7993002564886592	838698.9103140573	3514.7717022053835	1.8665970162815295
0.0203	5032739.589321615	2085.092869894031	0.7945979021543491	832915.7314438823	3511.678281893399	1.8707143870982799
0.02045	5025663.021372901	2088.4839984975597	0.7899181837847534	827166.4192585526	3508.584663415412	1.8748315190417921
0.0206	5018586.453424188	2091.8696297517636	0.7852610334130958	821450.7568896365	3505.490788227803	1.8789484241737893
0.02075	5011509.885475475	2095.249790305492	0.7806263640358444	815768.6412942461	3502.3965762964676	1.8830650248713388
0.0209	5004433.317526761	2098.6245065929816	0.7760141251013425	810119.9194132242	3499.3020208050007	1.8871814103357414
0.0209	4997356.7495780485	2101.9938048362706	0.7714242347136842	804504.364229898	3496.2070020312894	1.8912976556787935
0.02105	4990280.1816293355	2105.357711047576	0.7668567163386867	798921.9759025429	3493.111581551698	1.8954135322667114
0.0212	4983203.613680622	2108.7162510316352	0.7623114259028326	793372.5283823736	3490.01558956194	1.8995292071853833
0.02135	4976127.045731909	2112.0694503880172	0.7577882745361814	787855.8261327018	3486.919008187885	1.9036448916431388
0.0215	4969050.477783196	2115.4173345133972	0.7532872549383834	782371.7554028035	3483.821782223668	1.9077603488357835
0.0215	4961973.909834482	2118.7599286038035	0.7488082569453332	776920.182470726	3480.72382983351	1.9118756867964044
0.02165	4954897.34188577	2122.097257656825	0.7443512397134211	771500.9246953543	3477.6251117992474	1.915990911571515
0.0218	4947820.773937056	2125.4293464738003	0.7399161239807776	766113.8390983895	3474.525558321878	1.9201060834856936
0.02195	4940744.205988342	2128.7562196619588	0.7355028404658291	760758.7887740114	3471.4250855259443	1.9242211860104002
0.0221	4933667.63803963	2132.0779016365464	0.7311113180836182	755435.6312549745	3468.32365184914	1.92833623898137
0.02225	4926591.070090916	2135.3944166229167	0.7267415166571359	750144.1907704326	3465.221179594188	1.9324512261036748
0.02225	4919514.502142203	2138.7057886585876	0.7223933441668225	744884.3447534416	3462.1176460786087	1.9365662072929555
0.0224	4912437.93419349	2142.0120415952797	0.7180667270891035	739655.9200531814	3459.012906612186	1.9406812702396241
0.02255	4905361.366244776	2145.313199100916	0.7137616274675374	734458.7920143937	3455.906925675507	1.9447962816580384
0.0227	4898284.798296063	2148.6092846615998	0.7094779488468268	729292.7788827678	3452.7996445896506	1.9489113677526817
0.02285	4891208.23034735	2151.9003215835664	0.7052156064048944	724157.7490277569	3449.690992062777	1.9530266254958046
0.02285	4884131.662398636	2155.1863329951043	0.7009746050366419	719053.5907501462	3446.5808893640205	1.9571417978666579
0.023	4877055.094449923	2158.4673418484495	0.6967547934029794	713980.0917293353	3443.4692457486067	1.9612572226782297
0.02315	4869978.52650121	2161.743370921659	0.6925561801390977	708937.1695331896	3440.3560212938773	1.9653726326142067
0.0233	4862901.9585524965	2165.014442820455	0.6883786253425405	703924.6330371705	3437.241126334255	1.969488341116576
0.02345	4855825.390603784	2168.2805799800426	0.6842221273985177	698942.3629808001	3434.1244924496314	1.9736041332372407
0.0236	4848748.822655071	2171.5418046669092	0.6800865410942196	693990.1808442626	3431.0060105604603	1.9777202197327342
0.0236	4841672.254706357	2174.7981389805914	0.6759718707398864	689067.9884447146	3427.885651230864	1.9818363408012103
0.02375	4834595.686757644	2178.0496048554246	0.6718779933228723	684175.5937160453	3424.763306823974	1.985952876467839
0.0239	4827519.118808931	2181.296224062265	0.6678048763621666	679312.8870669021	3421.638922611666	1.990069544744384
0.02405	4820442.550860217	2184.5380182101944	0.6637524503153895	674479.7061061409	3418.5123813239206	1.9941865118776603
0.0242	4813365.982911505	2187.7750087481913	0.6597206222082277	669675.9090872701	3415.3836476669258	1.998303792623446
0.02435	4806289.414962791	2191.007216966794	0.6557093431405577	664901.364911139	3412.2526197802677	2.00242134751535
0.0245	4799212.847014077	2194.234663999729	0.6517185298723591	660155.9178706057	3409.119230647149	2.0065392019089527
0.0245	4792136.279065365	2197.457370825525	0.6477481198539836	655439.4088358416	3405.9833761686823	2.0106574738063485
0.02465	4785059.711116651	2200.6753582691053	0.6437980312546275	650751.7244917682	3402.844983077045	2.0147762317306657
0.0248	4777983.143167938	2203.888647003356	0.6398682233648294	646092.7311900404	3399.703988908108	2.018895206067107
0.02495	4770906.575219225	2207.0972575506744	0.6359586148703401	641462.2735867773	3396.5603350338038	2.0230146504036686
0.0251	4763830.007270511	2210.3012102845023	0.632069129600066	636860.1948576677	3393.413869267457	2.0271345728385324
0.02525	4756753.439321798	2213.5005254308303	0.6281996777263251	632286.3270600247	3390.264548572482	2.0312549793961594
0.0254	4749676.871373085	2216.695223069691	0.6243502301797353	627740.6288004875	3387.112319082629	2.035375799607192
0.0254	4742600.303424371	2219.885323136629	0.6205206989034925	623222.8729460726	3383.9570594257866	2.0394971986680845
0.02555	4735523.735475658	2223.070845424149	0.616710992924774	618732.9408172771	3380.798712790496	2.043619185379173
0.0257	4728447.1675269455	2226.2518095831538	0.6129210735386825	614270.7070757305	3377.637191864273	2.047741576229628
0.02585	4721370.599578232	2229.4282351243546	0.6091508553459942	609836.0429513413	3374.4724161017048	2.051864544294846
0.026	4714294.031629519	2232.6001414196676	0.6054002672326508	605428.7643603319	3371.3043012948506	2.0559882623783796
0.02615	4707217.463680806	2235.767547703595	0.6016692538293078	601048.8071663806	3368.132773806681	2.0601125235900595
0.0263	4700140.895732092	2238.9304730745826	0.5979577244206071	596695.9475245741	3364.957758478123	2.0642374767247187
0.02645	4693064.327783379	2242.088936496365	0.594265625704123	592370.1284502527	3361.7791803009227	2.0683629565892896
0.02645	4685987.759834666	2245.2429567992917	0.5905928614406604	588071.1531550508	3358.5969512234096	2.0724893055218105
0.0266	4678911.191885952	2248.3925526816383	0.5869393779580797	583798.9127418585	3355.411004296553	2.0766164042081434
0.02675	4671834.62393724	2251.537742710896	0.5833051122574087	579553.2842881726	3352.22125991751	2.0807441093837986
0.0269	4664758.055988526	2254.678545325055	0.5796899991803608	575334.1222488391	3349.027670825676	2.084872572530908
0.02705	4657681.488039813	2257.8149788338574	0.5760939414968991	571141.2914711456	3345.830132462043	2.0890018692682273
0.0272	4650604.9200911	2260.9470614200495	0.5725168706858895	566974.6585229245	3342.6285770262202	2.0931319483963207
0.02735	4643528.352142386	2264.074811140609	0.5689587148604606	562834.0607208865	3339.4229242227843	2.0972630193359594
0.0275	4636451.784193673	2267.1982459279584	0.5654194518624186	558719.4586381331	3336.213159972035	2.1013946872280056
0.02765	4629375.21624496	2270.317383591166	0.5618989209615232	554630.5993649089	3332.9991291864562	2.1055274706178864
0.0278	4622298.648296246	2273.432241817131	0.5583971320328055	550567.4330831529	3329.7808462716184	2.1096610642596554
0.0278	4615222.080347533	2276.542838171751	0.5549139844990365	546529.8140559889	3326.558211028909	2.1137955131683865
0.02795	4608145.51239882	2279.6491901010813	0.5514493911156398	542517.6117357453	3323.331167834929	2.1179309221723885
0.0281	4601068.9444501065	2282.7513149324755	0.5480033060234394	538530.6711111607	3320.0996362430683	2.1220673522454545
0.02825	4593992.3765013935	2285.8492298757087	0.5445756144855602	534568.8573110102	3316.8635625590714	2.126204906212538
0.0284	4586915.808552681	2288.9429520240988	0.5411663167907459	530632.1348300172	3313.6229371689396	2.130343164201007
0.02855	4579839.240603967	2292.0324983556025	0.5377752703072682	526720.242578549	3310.377633911464	2.134482668482864
0.0287	4572762.672655254	2295.1178857339005	0.534402446208559	522833.1533025841	3307.1276224975772	2.138623180598647
0.02885	4565686.104706541	2298.1991309094774	0.5310477583989652	518970.69662766776	3303.872880157331	2.1427647763341384
0.029	4558609.536757827	2301.2762505206765	0.5277111267927095	515132.74913082266	3300.6133101450614	2.146907531362638
0.02915	4551532.968809115	2304.349261094752	0.5243924945949335	511319.2006212913	3297.3488972827054	2.151051314398152
0.0293	4544456.400860401	2307.4181790489033	0.5210918056772231	507529.9328670745	3294.0795998010403	2.155196207208979
0.02945	4537379.832911687	2310.483020691298	0.5178089249833007	503764.77298291115	3290.805306853033	2.1593424317672705
0.0296	4530303.264962975	2313.543802222082	0.5145438581549868	500023.64565419604	3287.526062463262	2.163489652419684
0.02975	4523226.697014261	2316.6005397343833	0.5112964813563203	496306.4069701843	3284.241776859737	2.1676381696781317
0.0299	4516150.129065548	2319.653249215292	0.5080667468453488	492612.95489015547	3280.9524316788675	2.1717878209643717
0.0299	4509073.561116835	2322.7019465468416	0.5048545811531766	488943.146999264	3277.6579791625354	2.175938743703825
0.03005	4501996.993168121	2325.746647506971	0.5016599082592077	485296.8542188459	3274.3583707056414	2.1800909589303776
0.0302	4494920.425219408	2328.7873677704756	0.4984826489810127	481673.98018722184	3271.0535938003923	2.1842443416915347
0.03035	4487843.857270695	2331.824122909952	0.49532275100841083	478074.38470034295	3267.7436075658534	2.188399083839527
0.0305	4480767.289321981	2334.8569283967263	0.49218010864516976	474497.9648953389	3264.428397427205	2.192555136017297
0.03065	4473690.721373268	2337.8857996017728	0.4890546846866199	470944.5777828066	3261.1079184173072	2.1967125592930246
0.0308	4466614.153424555	2340.9107517966263	0.48594639647813853	467414.1146701745	3257.782156298236	2.2008712587223735
0.03095	4459537.585475842	2343.931800154278	0.4828551670412041	463906.4745222739	3254.4510952974547	2.2050312842642668
0.0311	4452461.017527129	2346.9489597500624	0.47978094188242026	460421.5272342436	3251.1147013691707	2.2091926490417726
0.03125	4445384.449578416	2349.962245562538	0.4767236388916054	456959.1477105922	3247.772967093255	2.2133554356688
0.0314	4438307.881629702	2352.971672474353	0.47368318704862794	453519.23164396116	3244.4258671601647	2.2175196079369774
0.03155	4431231.313680989	2355.9772552731024	0.4706595123268351	450101.65555747267	3241.0733974216755	2.2216851478093025
0.0317	4424154.745732276	2358.9790086521766	0.46765254966260406	446706.3115447533	3237.7155480216356	2.2258521012007737
0.03185	4417078.177783562	2361.976947211601	0.46466222098381593	443333.07449625374	3234.352287800574	2.230020491352047
0.032	4410001.60983485	2364.9710854588598	0.4616884593314046	439981.82816442265	3230.9836140576936	2.234190281163116
0.03215	4402925.041886136	2367.961437809722	0.45873118613614544	436652.45580105553	3227.6095228144336	2.2383616207024373
0.0323	4395848.473937422	2370.948018589044	0.45579036046361815	433344.8810546044	3224.2300305922936	2.242534245372856
0.03245	4388771.90598871	2373.930842031574	0.4528658882437874	430058.94269288203	3220.8451206874593	2.246708472740242
0.0326	4381695.338039996	2376.9099222827454	0.44995769489399523	426794.5452807994	3217.4547689095753	2.2508841126457586
0.03275	4374618.770091283	2379.8852733994536	0.4470657183076303	423551.576650112	3214.0590091952035	2.255061246372607
0.0329	4367542.20214257	2382.856909350836	0.44418988638002616	420329.93613688165	3210.657828553006	2.2592398578045043
0.03305	4360465.634193856	2385.824844019033	0.4413301355711692	417129.49647482345	3207.251230878928	2.263419970593856
0.0332	4353389.066245143	2388.7890911999475	0.43848638592980943	413950.1524277368	3203.8392182188604	2.267601572504809
0.03335	4346312.49829643	2391.7496646039895	0.43565858082978454	410791.7961579884	3200.421810432633	2.2717846616295314
0.0335	4339235.930347716	2394.706577856821	0.43284663881072405	407654.31259043637	3196.999001461393	2.2759693047767007
0.03365	4332159.3623990035	2397.6598445000805	0.4300505032927388	404537.60503811075	3193.5708255505715	2.2801553615117394
0.0338	4325082.7944502905	2400.6094779921154	0.4272700890582171	401441.55095979606	3190.137255647279	2.2843429864596256
0.03395	4318006.226501577	2403.5554917086906	0.42450533230048776	398366.03402760054	3186.698340250958	2.2885321828362977
0.0341	4310929.658552864	2406.4978989436977	0.42175616225205276	395310.96600114426	3183.2540713585922	2.2927229062166075
0.03425	4303853.090604151	2409.436712909857	0.419022516194028	392276.2262099801	3179.804478424737	2.296915101535861
0.03455	4296776.522655437	2412.3719467394085	0.4163043249533055	389261.7145510339	3176.3495684403774	2.301108874978907
0.0347	4289699.954706725	2415.303613484795	0.4136015216856612	386267.3213111071	3172.8893817378744	2.305304133688697
0.03485	4282623.386758011	2418.231726119343	0.4109140307559265	383292.9411997928	3169.4239281621803	2.3095008565752604
0.035	4275546.818809297	2421.156297537927	0.4082417788647646	380338.4504360109	3165.953199676035	2.31369926197231
0.03515	4268470.250860585	2424.0773405576374	0.4055847150961667	377403.7698626838	3162.4772601057048	2.3178990790893033
0.0353	4261393.682911871	2426.9948679184336	0.40294275503217586	374488.78433971107	3158.996109596439	2.3221004653860335
0.03545	4254317.114963158	2429.9088922837914	0.4003158383720475	371593.3827179145	3155.5097832281394	2.3263033940856066
0.0356	4247240.547014445	2432.819426241345	0.39770390139860434	368717.46843582095	3152.0182975243965	2.330507791410992
0.03575	4240163.979065731	2435.7264823035234	0.39510686977880466	365860.92983953876	3148.521671630641	2.3347137198985326
0.0359	4233087.411117018	2438.630072908173	0.3925246649009666	363023.6629211485	3145.01995137266	2.3389212097255245
0.03605	4226010.843168305	2441.5302104191846	0.38995724261149695	360205.56449891155	3141.5131693358157	2.343130210408379
0.0362	4218934.275219591	2444.4269071271033	0.3874045320256276	357406.54293362814	3138.0013411935565	2.347340652382469
0.03635	4211857.707270878	2447.3201752497366	0.3848664382351048	354626.4797118702	3134.484500558593	2.3515526450353312
0.0365	4204781.139322165	2450.210026932758	0.38234292713971807	351865.2864527587	3130.9626658046473	2.355766108630141
0.0368	4197704.5713734515	2453.0964742503006	0.3798339146501331	349122.83685922093	3127.43588602599	2.3599811171303684
0.03695	4190628.0034247385	2455.979529205543	0.3773393312688335	346399.0514342659	3123.9041889501113	2.3641976485702534
0.0371	4183551.4354760256	2458.859203731297	0.374859121319764	343693.82438374305	3120.367605304989	2.368415658089218
0.03725	4176474.867527312	2461.7355096905785	0.3723932220825652	341007.0515581966	3116.8261844948406	2.37263507607339
0.0374	4169398.2995785987	2464.6084588771823	0.3699415571779733	338338.6345802715	3113.2799442057917	2.3768559335623696
0.03755	4162321.7316298857	2467.4780630162422	0.3675040528949647	335688.46484642226	3109.72891248937	2.381078375899572
0.0377	4155245.1636811723	2470.344333764792	0.36508065558206004	333056.45635401807	3106.173153377373	2.3853021761295654
0.03785	4148168.5957324593	2473.207282712316	0.3626712922372078	330442.49459389015	3102.6126765579984	2.389527464969964
0.03815	4141092.027783746	2476.0669213812994	0.360275910908034	327846.4965266426	3099.0475538563082	2.3937541521267827
0.0383	4134015.4598350325	2478.9232612277638	0.35789442313429654	325268.33643893764	3095.4777667143217	2.3979823816036605
0.03845	4126938.8918863195	2481.7763136418075	0.3555267812278917	322707.9392918001	3091.903407739928	2.4022119185351793
0.0386	4119862.323937606	2484.6260899481326	0.35317291284309793	320165.19981416775	3088.3244942788433	2.4064429476238054
0.03875	4112785.755988893	2487.4726014065704	0.35083275797777436	317640.01800824824	3084.7410666162314	2.4106753185559873
0.0389	4105709.1880401797	2490.3158592126015	0.348506238186214	315132.29088902025	3081.1531540365263	2.4149091834708476
0.03905	4098632.6200914662	2493.1558744978674	0.3461933075731287	312641.93685745297	3077.560819312829	2.419144273028326
0.03935	4091556.0521427533	2495.992658330679	0.3438938875907423	310168.83904867264	3073.9640904286043	2.4233808643280175
0.0395	4084479.48419404	2498.826221716524	0.34160791381539335	307712.9119995958	3070.363005459315	2.4276187349518854
0.03965	4077402.916245327	2501.656575598558	0.33933533304213087	305274.0633300863	3066.7576067112714	2.431857943923376
0.0398	4070326.3482966134	2504.4837308581045	0.3370760665810581	302852.18711312785	3063.147945242566	2.436098523350083
0.03995	4063249.7803479	2507.3076983151386	0.33483006135211046	300447.18596948416	3059.5340654948855	2.440340413982302
0.0401	4056173.212399187	2510.128488728771	0.33259724060723517	298058.9660993265	3055.9159738469493	2.444583690380248
0.0404	4049096.6444504736	2512.946112797728	0.33037755833629806	295687.4457607129	3052.2937694241873	2.4488281344584713
0.04055	4042020.0765017606	2515.760581160822	0.32817093922854146	293332.511980304	3048.6674624546745	2.453073911473079
0.0407	4034943.508553047	2518.571904397423	0.32597731524595147	290994.0692972588	3045.037087079471	2.457321022382811
0.04085	4027866.9406043338	2521.3800930279217	0.3237966337233929	288672.0393604131	3041.402712540378	2.461569354002442
0.041	4020790.372655621	2524.185157514186	0.3216288205066593	286366.3121873523	3037.764362692541	2.4658189398164634
0.0413	4013713.8047069074	2526.987108260021	0.3194738253041247	284076.8085468587	3034.1220961017684	2.4700697047524285
0.04145	4006637.2367581944	2529.7859556116146	0.3173315704361693	281803.41504450946	3030.4759318372458	2.474321770153816
0.0416	3999560.668809481	2532.581709857985	0.3152020108328215	279546.0633389891	3026.825951982797	2.4785749568690956
0.04175	3992484.100860768	2535.3743812314233	0.31308506479573694	277304.6410082228	3023.1721689257406	2.482829365370601
0.04205	3985407.5329120546	2538.163979907927	0.31098067963249815	275079.05761807814	3019.5146399312375	2.4870849490710745
0.0422	3978330.964963341	2540.950516007637	0.30888879247306567	272869.23103428027	3015.8534072726648	2.4913416719973656
0.04235	3971254.397014628	2543.7339995952607	0.30680934225858614	270675.06668293325	3012.188519536303	2.495599525154096
0.0425	3964177.8290659147	2546.5144406805016	0.304742265714593	268496.46487259475	3008.5200191484437	2.499858481939409
0.0428	3957101.2611172018	2549.2918492184754	0.3026874969744071	266333.33744983183	3004.8479400504884	2.504118604108856
0.04295	3950024.6931684883	2552.0662351101278	0.3006449756895448	264185.5947449632	3001.172340417079	2.5083798065823597
0.0431	3942948.125219775	2554.8376082026443	0.2986146381272495	262053.14302220306	2997.493253304354	2.512642117113259
0.04325	3935871.557271062	2557.6059782898606	0.2965964298599526	259935.89670150433	2993.8107310652917	2.516905470388548
0.04355	3928794.9893223485	2560.3713551126643	0.29459029139829973	257833.76489897622	2990.1248298270148	2.5211698610353497
0.0437	3921718.4213736355	2563.1337483593957	0.2925961479773203	255746.65218891104	2986.4355670507	2.5254352729844847
0.04385	3914641.853424922	2565.893167666244	0.29061394986681643	253674.47658136487	2982.743013700003	2.52970173592452
0.044	3907565.2854762087	2568.649622617639	0.2886436284588056	251617.14058316857	2979.0471844053586	2.533969151643655
0.0443	3900488.7175274957	2571.403122746639	0.2866851391953991	249574.5677479147	2975.3481623337016	2.5382375458909885
0.04445	3893412.1495787823	2574.153677535316	0.28473839755081903	247546.65187131247	2971.645963065197	2.5425069314952458
0.0446	3886335.5816300693	2576.901296415138	0.28280335858017064	245533.32097747197	2967.940632965015	2.5467772400644324
0.0449	3879259.013681356	2579.6459887673436	0.28087995575483277	243534.47119984892	2964.232213447608	2.551048558295825
0.04505	3872182.4457326424	2582.387763923318	0.27896813719330554	241550.03157907462	2960.5207641841885	2.5553207134040683
0.0452	3865105.8777839295	2585.1266311649606	0.2770678376599151	239579.9071896115	2956.8063229718846	2.559593778698823
0.04535	3858029.309835216	2587.862599725056	0.2751789933432758	237624.00717554986	2953.088922800861	2.5638677252413538
0.04565	3850952.741886503	2590.595678787632	0.2733015503451208	235682.24839162585	2949.368617892605	2.568142529814515
0.0458	3843876.1739377896	2593.3258774883225	0.2714354444759423	233754.54443883026	2945.6454387286744	2.572418242053675
0.04595	3836799.605989076	2596.053204914723	0.26958062182243986	231840.80705196963	2941.919448709211	2.576694741481226
0.04625	3829723.038040363	2598.777670106743	0.2677370223858521	229940.9515989106	2938.1906651011177	2.58097210446249
0.0464	3822646.47009165	2601.499282056956	0.26590457887145524	228054.89227612768	2934.4591427687583	2.585250202554031
0.0467	3815569.902142937	2604.218049710946	0.2640832467064475	226182.5465951677	2930.724931287026	2.5895290969250446
0.04685	3808493.3341942234	2606.9339819676507	0.262272957566271	224323.82711453698	2926.9880545286783	2.5938088092348
0.047	3801416.76624551	2609.6470876797	0.26047365278734913	222478.64828746518	2923.2485702964614	2.598089180358998
0.0473	3794340.198296797	2612.357375653753	0.2586852783205498	220646.9240897708	2919.5065010259523	2.6023703881660407
0.04745	3787263.6303480836	2615.0648546508346	0.25690777207934967	218828.5751890644	2915.7619018985	2.6066522541742145
0.0476	3780187.0623993706	2617.769533386661	0.2551410794000097	217023.51660932877	2912.014807237541	2.6109347877309266
0.0479	3773110.494450657	2620.4714205319706	0.2533851414102203	215231.6656435132	2908.2652625511423	2.6152180688271196
0.04805	3766033.9265019437	2623.1705247128466	0.2516398984322315	213452.9310418453	2904.5132903924955	2.619502015694065
0.04835	3758957.3585532308	2625.8668545110386	0.24990529316144125	211687.2368413854	2900.758942849404	2.623786673042587
0.0485	3751880.7906045173	2628.5604184642825	0.2481812716629	209934.50308358576	2897.002253799719	2.6280719255097233
0.04865	3744804.2226558044	2631.2512250666123	0.24646777244608842	208194.64148271282	2893.2432631946303	2.632357827927203
0.04895	3737727.654707091	2633.9392827686775	0.24476474362965628	206467.57631218937	2889.4820075156804	2.636644339670766
0.0491	3730651.0867583775	2636.624599978048	0.2430721240285049	204753.22340473326	2885.718528026902	2.6409314228791505
0.0494	3723574.5188096645	2639.307185059524	0.2413898556493574	203051.49623513417	2881.9528481801117	2.6452191477959994
0.04955	3716497.950860951	2641.9870463354387	0.23971788825141027	201362.31972653233	2878.1850104198575	2.649507430238047
0.0497	3709421.382912238	2644.6641920859597	0.23805616024171222	199685.6129172403	2874.4150563993944	2.653796262049139
0.05	3702344.8149635247	2647.3386305493877	0.2364046166600889	198021.2925835616	2870.6430067664282	2.658085649212171
0.05	3695268.2470148113	2650.010369922453	0.2347632017450851	196369.27714563694	2866.868901182895	2.6623756671336607
0.05	3688191.6790660983	2652.6794183606057	0.2331318613580461	194729.49636540058	2863.0927739513436	2.666666093641451
0.05	3681115.111117385	2655.3457839783105	0.23151053560437138	193101.86090198247	2859.314660623394	2.670957130456338
0.05	3674038.543168672	2658.0094748493307	0.22989917336015145	191486.29334789177	2855.534580371973	2.6752486491871528
0.05	3666961.9752199585	2660.6704990070157	0.22829771730691747	189882.72023786567	2851.7525760204185	2.679540649095966
0.05	3659885.4072712455	2663.328864444582	0.22670611162283852	188291.0568180672	2847.9686716131096	2.683833145024406
0.05	3652808.839322532	2665.9845791153957	0.22512429979123594	186711.22648603542	2844.182893398795	2.6881262013161837
